itemid,name,sell_single,buy_single,price_single,stock_single,sell_rate_single,buy_rate_single,sell_stacks,buy_stacks,price_stacks,stock_stacks,sell_rate_stacks,buy_rate_stacks
4459,Nebimonite Bake,1,1,1750,8,1,0.25,1,1,17500,4,0.594,0.75
4460,Stone Cheese,1,1,350,5,1,0.25,1,1,3500,1,0.5,0.75
4461,            Bastore Bream,0,0,2000,1,1,0.25,0,0,10000,1,1,0.75
4462,               Monke-Onke,0,0,10000,1,1,0.25,0,0,1,1,1,0.75
4463,                 Takitaro,0,0,13000,1,1,0.25,0,0,1,1,1,0.75
4464,Pipira,1,1,300,5,1,0.25,1,1,3000,1,0.8,0.75
4465,Goblin Stew,1,1,6450,3,0.6208,0.25,0,0,0,0,0,0.75
4466,Spicy Cracker,1,1,350,5,1,0.25,1,1,10000,1,1,0.75
4467,Garlic Cracker,1,1,50,10,1,0.25,1,1,2350,1,0.5,0.75
4468,Pamamas,1,1,100,2,0.8,0.25,1,1,1000,1,0.35,0.75
4469,            Giant Catfish,0,0,3000,1,1,0.25,0,0,1,1,1,0.75
4470,                  Icefish,0,0,2000,5,1,0.25,0,0,26000,1,1,0.75
4471,                Bladefish,0,0,10000,1,1,0.25,0,0,1,1,1,0.75
4472,Crayfish,1,1,100,1,1,0.25,1,1,1000,1,0.5,0.75
4473,            Crescent Fish,0,0,4000,5,1,0.25,0,0,20000,1,1,0.75
4474,             Gigant Squid,0,0,1000,1,1,0.25,0,0,1,1,1,0.75
4475,               Sea Zombie,0,0,10000,1,1,0.25,0,0,1,1,1,0.75
4476,Titanictus,1,1,10000,1,0.2,0.25,0,0,0,0,0,0
4477,              Gavial Fish,0,0,10000,1,1,0.25,0,0,1,1,1,0.75
4478,          Three-eyed Fish,0,0,1000,1,1,0.25,0,0,1,1,1,0.75
4479,           Bhefhel Marlin,0,0,2000,1,1,0.25,0,0,1,1,1,0.75
4480,Gugru Tuna,1,1,1500,1,0.35,0.25,0,1,1,1,0,0.75
4481,                 Ogre Eel,0,0,1000,1,1,0.25,0,0,10000,1,1,0.75
4482,          Nosteau Herring,0,0,1000,1,1,0.25,0,0,10000,1,1,0.75
4483,Tiger Cod,1,1,1200,1,1,0.25,1,1,12000,1,0.8,0.75
4484,Shall Shell,1,1,1000,3,1,0.25,1,1,10000,1,0.9,0.75
4485,               Noble Lady,0,0,10000,1,1,0.25,0,0,20000,1,1,0.75
4486,Dragon Heart,1,1,50000,1,0.1,0.25,1,1,500000,1,0.01,0.75
4487,Colored Egg,1,1,1000,3,0.5,0.25,1,1,10000,1,0.2,0.75
4488,Jack-o'-Lantern,1,1,1100,4,1,0.25,0,0,0,0,0,0.75
4489,Vegetable Gruel,1,1,1800,4,0.8859,0.25,0,0,0,0,0,0.75
4490,Pickled Herring,1,1,600,1,0.3,0.25,1,1,6000,1,0.1,0.75
4491,Watermelon,1,1,250,1,0.3,0.25,1,1,2500,1,0.1,0.75
4492,Puls,1,1,600,4,1,0.25,0,1,0,0,0,0.75
4493,Windurstian Tea,1,1,250,1,0.3,0.25,0,1,1,1,0,0.75
4494,San D'Orian Tea,1,1,3500,1,0.8,0.25,0,1,1,1,0,0.75
4495,                      Gob. Chocolate,0,0,1000,1,1,0.25,0,0,10000,1,1,0.75
4496,Bbl. Chocolate,1,1,350,2,0.8,0.25,1,1,3500,1,0.5,0.75
4497,Heart Chocolate,1,1,8000,1,0.5,0.25,1,1,80000,1,0.4,0.75
4498,Chocomilk,1,1,4350,4,0.82,0.25,0,0,0,0,0,0.75
4499,Iron Bread,1,1,250,3,0.9,0.25,1,1,2500,1,0.4,0.75
4500,                  Greedie,0,0,5000,1,1,0.25,0,0,2000,1,1,0.75
4502,Marron Glace,1,1,8600,2,0.2522,0.25,0,0,0,0,0,0.75
4503,           Buburimu Grape,0,0,400,1,1,0.25,0,0,2000,1,1,0.75
4504,                    Acorn,0,0,1000,1,1,0.25,0,0,2000,1,1,0.75
4505,Sunflower Seeds,1,1,140,1,0.5,0.25,1,1,1400,1,0.2,0.75
4506,Mutton Tortilla,1,1,3650,8,0.82,0.25,1,1,36500,4,0.4871,0.75
4507,Rarab Meatball,1,1,4800,4,0.9903,0.25,0,0,0,0,0,0.75
4509,Distilled Water,1,1,20,10,1,0.25,1,1,200,2,1,0.75
4510,             Acorn Cookie,0,0,2000,1,1,0.25,0,0,5000,1,1,0.75
4512,Vampire Juice,1,1,3950,4,0.8505,0.25,0,0,0,0,0,0.75
4514,                     Quus,0,0,1000,1,1,0.25,0,0,2000,1,1,0.75
4515,Copper Frog,1,1,300,2,1,0.25,1,1,2500,1,0.5,0.75
4516,Grilled Black Hare,1,1,1100,1,0.1791,0.25,0,0,0,0,0,0.75
4517,Yellow Curry,1,1,9850,2,0.3292,0.25,0,0,0,0,0,0.75
4518,              Sheep Jerky,0,0,500,5,1,0.25,0,0,4000,1,1,0.75
4519,Wild Steak,1,1,2250,1,0.1375,0.25,0,0,0,0,0,0.75
4520,              Coin Cookie,0,0,500,1,1,0.25,0,0,10000,1,1,0.75
4521,Humpty Soup,1,1,2350,1,0.0925,0.25,0,0,0,0,0,0.75
4522,             Jack-o'-Soup,0,0,1000,1,1,0.25,0,0,1,1,1,0.75
4523,             Melon Pie +1,0,0,3000,1,1,0.25,0,0,30000,1,1,0.75
4524,Royal Tea,1,1,2200,1,0.0972,0.25,0,0,0,0,0,0.75
4525,           Pumpkin Pie +1,0,0,4000,5,1,0.25,0,0,25000,1,1,0.75
4527,              Mary's Milk,0,0,3000,1,1,0.25,0,0,100000,1,1,0.75
4528,             Crystal Bass,0,0,3000,1,1,0.25,0,0,7000,1,1,0.75
4529,           Rolanberry 881,0,0,1000,1,1,0.25,0,0,20000,1,1,0.75
4530,           Rolanberry 874,0,0,50000,1,1,0.25,0,0,30000,1,1,0.75
4531,           Rolanberry 864,0,0,10000,1,1,0.25,0,0,100000,1,1,0.75
4532,Soft-boiled Egg,1,1,870,1,0.1839,0.25,1,1,8700,1,0.0819,0.75
4533,Delicious Puls,1,1,1200,1,0.82,0.25,0,1,0,0,0,0.75
4534,Medicinal Gruel,1,1,1950,1,0.0709,0.25,0,0,0,0,0,0.75
4535,Boiled Crayfish,1,1,400,8,1,0.25,1,1,4000,4,0.594,0.75
4536,Blackened Frog,1,1,1850,8,1,0.25,1,1,18500,4,0.594,0.75
4537,Roast Carp,1,1,520,8,1,0.25,1,1,5200,4,0.594,0.75
4538,Roast Pipira,1,1,890,8,1,0.25,1,1,8900,4,0.594,0.75
4539,Goblin Pie,1,1,850,2,1,0.25,1,1,8500,1,0.5,0.75
4540,Boiled Tuna Head,1,1,8750,2,0.3917,0.25,0,0,0,0,0,0.75
4541,Goblin Drink,1,1,7500,2,0.3402,0.25,0,0,0,0,0,0.75
4542,Brain Stew,1,1,20000,2,0.3074,0.25,0,0,0,0,0,0.75
4543,Goblin Mushpot,1,1,1250,4,0.82,0.25,0,1,0,0,0,0.75
4544,Mushroom Stew,1,1,14000,4,0.9268,0.25,0,0,0,0,0,0.75
4545,Gysahl Greens,1,1,100,5,1,0.25,1,1,1000,1,0.5,0.75
4546,Raisin Bread,1,1,8450,8,1,0.25,1,1,84500,4,0.594,0.75
4547,Boiled Cockatrice,1,1,6050,4,1,0.25,0,0,0,0,0,0.75
4548,Coeurl Saute,1,1,12500,4,0.8613,0.25,0,1,0,0,0,0.75
4549,              Dragon Soup,0,0,10000,1,1,0.25,0,0,1,1,1,0.75
4550,Bream Risotto,1,1,9600,4,1,0.25,0,0,0,0,0,0.75
4551,Salmon Croute,1,1,4500,2,1,0.25,1,1,45000,1,0.5,0.75
4552,Herb Crawler Eggs,1,1,4450,4,1,0.25,0,0,0,0,0,0.75
4553,Batagreen Saute,1,1,1000,1,1,0.25,0,1,1,1,0,0.75
4554,Shallops Tropicale,1,1,7350,4,0.82,0.25,0,0,0,0,0,0.75
4555,Windurst Salad,1,1,1700,1,0.5,0.25,0,1,1,1,0,0.75
4556,Icecap Rolanberry,1,1,5900,4,0.82,0.25,0,1,0,0,0,0.75
4557,Steamed Catfish,1,1,10500,4,1,0.25,0,0,0,0,0,0.75
4558,Yagudo Drink,1,1,2150,4,0.82,0.25,0,0,0,0,0,0.75
4559,Herb Quus,1,1,4950,4,0.82,0.25,0,0,0,0,0,0.75
4560,Vegetable Soup,1,1,1500,4,0.8953,0.25,0,0,0,0,0,0.75
4561,Seafood Stew,1,1,10000,2,0.2709,0.25,0,0,0,0,0,0.75
4563,Pamama Tart,1,1,4000,6,0.7377,0.25,1,1,40000,3,0.4382,0.75
4564,Royal Omelette,1,1,21000,4,0.9093,0.25,0,0,0,0,0,0.75
4565,Sobbing Fungus,1,1,200,3,0.35,0.25,1,1,2000,1,0.1,0.75
4566,Deathball,1,1,200,3,0.35,0.25,1,1,2000,1,0.1,0.75
4567,Moon Carrot,1,1,500,1,0.01,0.25,0,0,0,0,0,0
4568,Moon Ball,1,1,500,3,0.05,0.25,1,1,5000,1,0.01,0.75
4570,Bird Egg,1,1,150,5,1,0.25,1,1,1500,1,0.5,0.75
4571,Beaugreens,1,1,200,5,1,0.25,1,1,2400,1,0.5,0.75
4572,Beaugr. Saute,1,1,1600,2,0.8,0.25,0,0,0,0,0,0
4573,Steel Bread,1,1,400,1,0.8,0.25,1,1,4000,1,0.4,0.75
4574,          Meat Chiefkabob,0,0,2000,1,1,0.25,0,0,50000,1,1,0.75
4575,          Fish Chiefkabob,0,0,3000,1,1,0.25,0,0,20000,1,1,0.75
4576,            Wizard Cookie,0,0,1000,1,1,0.25,0,0,30000,1,1,0.75
4577,              Wild Cookie,0,0,500,5,1,0.25,0,0,3000,1,1,0.75
4578,Sausage,1,1,200,3,0.9,0.25,1,1,2000,1,0.4,0.75
4579,Elshimo Newt,1,1,1750,1,0.5,0.25,0,0,0,0,0,0
4580,Coral Butterfly,1,1,5000,1,1,0.25,0,0,0,0,0,0
4581,Blackened Newt,1,1,5750,3,0.5747,0.25,0,0,0,0,0,0.75
4582,Bass Meuniere,1,1,5850,4,0.945,0.25,0,0,0,0,0,0.75
4583,Salmon Meuniere,1,1,4550,4,1,0.25,0,0,0,0,0,0.75
4584,Flounder Meuniere,1,1,5950,4,0.887,0.25,0,0,0,0,0,0.75
4585,Broiled Pipira,1,1,1250,1,0.1271,0.25,1,1,12500,1,0.0566,0.75
4586,Broiled Carp,1,1,1150,1,0.13,0.25,1,1,11500,1,0.0579,0.75
4587,Broiled Trout,1,1,3050,1,0.1134,0.25,1,1,30500,1,0.0505,0.75
4588,Broiled Eel,1,1,3050,1,0.1106,0.25,1,1,30500,1,0.0493,0.75
4589,Wild Stew,1,1,4550,1,0.0826,0.25,0,0,0,0,0,0.75
4590,         Salmon Rice Ball,0,0,1000,1,1,0.25,0,0,6000,1,1,0.75
4591,             Pumpernickel,0,0,450,1,1,0.25,0,0,10000,1,1,0.75
4592,Wisdom Soup,1,1,840,1,0.0892,0.25,0,0,0,0,0,0.75
4593,Rock Cheese,1,1,500,3,1,0.25,1,1,4000,1,0.8,0.75
4594,Snowy Rolanberry,1,1,4900,1,0.0713,0.25,0,1,0,0,0,0.75
4595,Party Egg,1,1,2650,5,1,0.25,1,1,25000,1,0.5,0.75
4596,Wild Pamamas,1,1,1500,1,0.3,0.25,0,1,1,1,0,0.75
4597,               Wild Melon,0,0,1000,1,1,0.25,0,0,1,1,1,0.75
4598,           Wild Pineapple,0,0,1000,1,1,0.25,0,0,1,1,1,0.75
4599,           Blackened Toad,0,0,2000,1,1,0.25,0,0,1,1,1,0.75
4601,Sopa Pez Blanco,1,1,6350,4,0.9836,0.25,0,0,0,0,0,0.75
4602,                 Warm Egg,0,0,5000,1,1,0.25,0,0,1,1,1,0.75
4603,Chamomile Tea,1,1,3600,4,0.7594,0.25,0,0,0,0,0,0.75
4604,          Rogue Rice Ball,0,0,1500,5,1,0.25,0,0,10000,1,1,0.75
4605,          Naval Rice Ball,0,0,5000,5,1,0.25,0,0,20000,1,1,0.75
4609,                     Cure,0,0,100,1,0.1,0.25,0,0,1,1,1,0.75
4610,                  Cure II,0,0,1000,1,0.1,0.25,0,0,1,1,1,0.75
4611,                 Cure III,0,0,4000,1,0.1,0.25,0,0,1,1,1,0.75
4612,                  Cure IV,0,0,25000,1,0.1,0.25,0,0,1,1,1,0.75
4613,                   Cure V,0,0,80000,1,0.1,0.25,0,0,1,1,1,0.75
4614,                  Cure VI,0,0,125000,1,0.1,0.25,0,0,1,1,1,0.75
4615,                   Curaga,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4616,                Curaga II,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4617,               Curaga III,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4618,                Curaga IV,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4619,                 Curaga V,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4620,                    Raise,0,0,70000,1,0.1,0.25,0,0,1,1,1,0.75
4621,                 Raise II,0,0,200000,1,0.1,0.25,0,0,1,1,1,0.75
4622,                  Poisona,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4623,                 Paralyna,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4624,                  Blindna,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4625,                   Silena,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4626,                    Stona,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4627,                   Viruna,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4628,                   Cursna,0,0,35000,1,0.1,0.25,0,0,1,1,1,0.75
4629,                     Holy,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4630,                  Holy II,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4631,                      Dia,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4632,                   Dia II,0,0,49999,1,0.1,0.25,0,0,1,1,1,0.75
4636,                   Banish,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4637,Banish II,0,0,50000,0,0,0,0,1,1,1,0,0.75
4638,               Banish III,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4641,                    Diaga,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4646,                 Banishga,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4647,              Banishga II,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4651,                  Protect,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4652,Protect II,0,0,50000,0,0,0,0,1,1,1,0,0.75
4653,Protect III,0,0,50000,0,0,0,0,1,1,1,0,0.75
4654,               Protect IV,0,0,100000,1,0.1,0.25,0,0,1,1,1,0.75
4655,                Protect V,0,0,100000,1,0.1,0.25,0,0,1,1,1,0.75
4656,                    Shell,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4657,Shell II,0,0,50000,0,0,0,0,1,1,1,0,0.75
4658,                Shell III,0,0,49000,1,0.1,0.25,0,0,1,1,1,0.75
4659,                 Shell IV,0,0,18000,1,0.1,0.25,0,0,1,1,1,0.75
4660,                  Shell V,0,0,100000,1,0.1,0.25,0,0,1,1,1,0.75
4661,                    Blink,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4662,Stoneskin,0,0,50000,0,0,0,0,1,1,1,0,0.75
4663,                 Aquaveil,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4664,                     Slow,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4665,Haste,0,0,50000,0,0,0,0,1,1,1,0,0.75
4666,                 Paralyze,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4667,Silence,0,0,50000,0,0,0,0,1,1,1,0,0.75
4668,                  Barfire,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4669,              Barblizzard,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4670,                  Baraero,0,0,8000,1,0.1,0.25,0,0,1,1,1,0.75
4671,                 Barstone,0,0,5000,1,0.1,0.25,0,0,1,1,1,0.75
4672,               Barthunder,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4673,                 Barwater,0,0,5000,1,0.1,0.25,0,0,1,1,1,0.75
4674,                  Barfira,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4675,              Barblizzara,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4676,                  Baraera,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4677,                Barstonra,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4678,               Barthundra,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4679,                Barwatera,0,0,5000,1,0.1,0.25,0,0,1,1,1,0.75
4680,                 Barsleep,0,0,3000,1,0.1,0.25,0,0,1,1,1,0.75
4681,                Barpoison,0,0,5000,1,0.1,0.25,0,0,1,1,1,0.75
4682,              Barparalyze,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4683,Barblind,1,1,1500,1,0.01,0.25,0,1,1,1,0,0.75
4684,               Barsilence,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4685,               Barpetrify,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4686,                 Barvirus,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4687,Recall-Jugner,0,0,50000,0,0,0,0,1,1,1,0,0.75
4688,             Recall-Pashh,0,0,90000,1,0.1,0.25,0,0,1,1,1,0.75
4689,            Recall-Meriph,0,0,70000,1,0.1,0.25,0,0,1,1,1,0.75
4690,               Baramnesia,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4691,               Baramnesra,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4694,               Barsleepra,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4695,              Barpoisonra,0,0,5000,1,0.1,0.25,0,0,1,1,1,0.75
4696,             Barparalyzra,0,0,6000,1,0.1,0.25,0,0,1,1,1,0.75
4697,               Barblindra,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4698,             Barsilencera,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4699,                 Barpetra,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4700,                  Barvira,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4701,                     Cura,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4702,                Sacrifice,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4703,                    Esuna,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4704,                  Auspice,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4705,                   Temper,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4706,                  Enlight,0,0,9500,1,0.1,0.25,0,0,1,1,1,0.75
4707,                   Endark,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4708,                   Enfire,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4709,               Enblizzard,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4710,                   Enaero,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4711,                  Enstone,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4712,                Enthunder,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4713,                  Enwater,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4714,                  Phalanx,0,0,1000000,1,0.1,0.25,0,0,1,1,1,0.75
4715,Reprisal,0,0,50000,0,0,0,0,1,1,1,0,0.75
4716,                    Regen,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4717,                  Refresh,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4718,                 Regen II,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4719,                Regen III,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4720,                    Flash,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4721,                   Repose,0,0,23500,1,0.1,0.25,0,0,1,1,1,0.75
4722,                Enfire II,0,0,60000,1,0.1,0.25,0,0,1,1,1,0.75
4723,            Enblizzard II,0,0,100000,1,0.1,0.25,0,0,1,1,1,0.75
4724,Enaero II,0,0,50000,0,0,0,0,1,1,1,0,0.75
4725,               Enstone II,0,0,150000,1,0.1,0.25,0,0,1,1,1,0.75
4726,Enthunder II,0,0,50000,0,0,0,0,1,1,1,0,0.75
4727,               Enwater II,0,0,110000,1,0.1,0.25,0,0,1,1,1,0.75
4728,           Teleport-Yhoat,0,0,185000,1,0.1,0.25,0,0,1,1,1,0.75
4729,Teleport-Altep,0,0,50000,0,0,0,0,1,1,1,0,0.75
4730,           Teleport-Holla,0,0,100000,1,0.1,0.25,0,0,1,1,1,0.75
4731,             Teleport-Dem,0,0,100000,1,0.1,0.25,0,0,1,1,1,0.75
4732,             Teleport-Mea,0,0,100000,1,0.1,0.25,0,0,1,1,1,0.75
4733,                Protectra,0,0,2000,1,0.1,0.25,0,0,1,1,1,0.75
4734,             Protectra II,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4735,            Protectra III,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4736,             Protectra IV,0,0,100000,1,0.1,0.25,0,0,1,1,1,0.75
4738,                  Shellra,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4739,               Shellra II,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4740,              Shellra III,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4741,               Shellra IV,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4743,                  Reraise,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4744,                Invisible,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4745,                    Sneak,0,0,4000,1,0.1,0.25,0,0,1,1,1,0.75
4746,Deodorize,1,1,900,1,0.01,0.25,0,1,1,1,0,0.75
4747,           Teleport-Vahzl,0,0,100000,1,0.1,0.25,0,0,1,1,1,0.75
4748,                Raise III,0,0,150000,1,0.1,0.25,0,0,1,1,1,0.75
4749,               Reraise II,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4750,              Reraise III,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4751,                    Erase,0,0,5000,1,0.1,0.25,0,0,1,1,1,0.75
4752,                     Fire,0,0,7500,1,0.1,0.25,0,0,1,1,1,0.75
4753,                  Fire II,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4754,                 Fire III,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4755,                  Fire IV,0,0,100000,1,0.1,0.25,0,0,1,1,1,0.75
4756,                   Fire V,0,0,14500,1,0.1,0.25,0,0,1,1,1,0.75
4757,                 Blizzard,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4758,              Blizzard II,0,0,32500,1,0.1,0.25,0,0,1,1,1,0.75
4759,             Blizzard III,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4760,              Blizzard IV,0,0,120000,1,0.1,0.25,0,0,1,1,1,0.75
4761,               Blizzard V,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4762,                     Aero,0,0,5000,1,0.1,0.25,0,0,1,1,1,0.75
4763,Aero II,0,0,50000,0,0,0,0,1,1,1,0,0.75
4764,                 Aero III,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4765,                  Aero IV,0,0,100000,1,0.1,0.25,0,0,1,1,1,0.75
4766,                   Aero V,0,0,14000,1,0.1,0.25,0,0,1,1,1,0.75
4767,                    Stone,0,0,1500,1,0.1,0.25,0,0,1,1,1,0.75
4768,                 Stone II,0,0,5000,1,0.1,0.25,0,0,1,1,1,0.75
4769,                Stone III,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4770,                 Stone IV,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4771,Stone V,0,0,50000,0,0,0,0,1,1,1,0,0.75
4772,                  Thunder,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4773,               Thunder II,0,0,42500,1,0.1,0.25,0,0,1,1,1,0.75
4774,              Thunder III,0,0,5000,1,0.1,0.25,0,0,1,1,1,0.75
4775,               Thunder IV,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4776,                Thunder V,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4777,                    Water,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4778,                 Water II,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4779,                Water III,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4780,                 Water IV,0,0,100000,1,0.1,0.25,0,0,1,1,1,0.75
4781,                  Water V,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4782,                   Firaga,0,0,15500,1,0.1,0.25,0,0,1,1,1,0.75
4783,                Firaga II,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4784,               Firaga III,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4787,                 Blizzaga,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4788,              Blizzaga II,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4789,             Blizzaga III,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4792,                   Aeroga,0,0,15000,1,0.1,0.25,0,0,1,1,1,0.75
4793,                Aeroga II,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4794,               Aeroga III,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4797,                  Stonega,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4798,               Stonega II,0,0,3000,1,0.1,0.25,0,0,1,1,1,0.75
4799,              Stonega III,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4802,                 Thundaga,0,0,15000,1,0.1,0.25,0,0,1,1,1,0.75
4803,              Thundaga II,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4804,             Thundaga III,0,0,14500,1,0.1,0.25,0,0,1,1,1,0.75
4807,                  Waterga,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4808,               Waterga II,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4809,              Waterga III,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4812,                    Flare,0,0,9000,1,0.1,0.25,0,0,1,1,1,0.75
4814,                   Freeze,0,0,5000,1,0.1,0.25,0,0,1,1,1,0.75
4816,                  Tornado,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4818,                    Quake,0,0,8000,1,0.1,0.25,0,0,1,1,1,0.75
4820,                    Burst,0,0,5000,1,0.1,0.25,0,0,1,1,1,0.75
4822,                    Flood,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4824,                  Gravity,0,0,52000,1,0.1,0.25,0,0,1,1,1,0.75
4825,               Gravity II,0,0,60000,1,0.1,0.25,0,0,1,1,1,0.75
4827,                    Comet,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4828,                   Poison,0,0,10000,1,0.1,0.25,0,0,1,1,1,0.75
4829,                Poison II,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4833,                 Poisonga,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4838,                      Bio,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4839,                   Bio II,0,0,40000,1,0.1,0.25,0,0,1,1,1,0.75
4843,                     Burn,0,0,32500,1,0.1,0.25,0,0,1,1,1,0.75
4844,                    Frost,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4845,                    Choke,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4846,                     Rasp,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
4847,                    Shock,0,0,30000,1,0.1,0.25,0,0,1,1,1,0.75
4848,                    Drown,0,0,20000,1,0.1,0.25,0,0,1,1,1,0.75
